1520975818.071097,.66,4.00,119.50,-238.50,23.18,-0.23
1520975835.6235542,4.63,-16.85,11.45,20.30,193.14,316.35,-915.75,182.50,-58.50,-210.50,23.46,-0.23
1520975835.7228453,4.63,28.20,5.25,29.90,283.05,-519.48,-1248.75,177.50,-74.00,-206.50,23.46,-0.23
1520975835.7898328,4.62,-25.00,4.15,18.10,-86.58,249.75,-859.14,170.50,-79.00,-201.00,23.32,-0.23
1520975835.8892095,4.63,-7.25,-7.40,27.90,-113.22,646.02,-1285.38,168.00,-84.50,-198.50,23.32,-0.23
1520975835.956275,4.63,-20.30,-4.25,35.00,123.21,-53.28,-829.17,163.00,-91.00,-199.50,23.46,-0.22
1520975836.0554314,4.63,1.00,8.50,35.85,203.13,642.69,-995.67,161.50,-101.00,-207.00,23.32,-0.23
1520975836.1223574,4.63,8.05,1.20,41.90,69.93,-652.68,-892.44,152.00,-111.00,-215.00,23.46,-0.23
1520975836.2216253,4.63,-7.75,5.95,30.95,359.64,532.80,-975.69,147.50,-118.00,-218.00,23.46,-0.23
1520975836.2886016,4.63,12.80,-2.75,35.05,392.94,-333.00,-1132.20,144.50,-126.00,-219.00,23.32,-0.22
1520975836.3878734,4.63,-23.55,1.70,26.15,-86.58,-89.91,-709.29,139.50,-130.50,-223.50,23.32,-0.22
1520975836.4548752,4.63,1.10,1.65,28.25,63.27,416.25,-1025.64,137.50,-133.50,-218.00,23.46,-0.23
1520975836.5540767,4.63,-4.35,-0.70,32.60,146.52,-249.75,-1195.47,132.50,-137.00,-219.00,23.46,-0.23
1520975836.6211488,4.62,-3.90,3.55,37.05,269.73,153.18,-845.82,132.00,-142.50,-220.50,23.32,-0.23
1520975836.720426,4.63,-24.55,1.90,29.40,-376.29,412.92,-1318.68,126.00,-148.00,-220.00,23.46,-0.22
1520975836.7874196,4.63,-30.05,-9.85,32.35,0.00,-273.06,-835.83,121.00,-156.50,-212.00,23.46,-0.23
1520975836.88676,4.63,-0.05,3.65,35.25,-46.62,472.86,-1062.27,117.00,-164.00,-207.50,23.46,-0.22
1520975836.9860468,4.63,-9.80,-11.05,27.75,43.29,499.50,-1125.54,117.00,-166.50,-204.50,23.46,-0.23
1520975837.0530956,4.63,-8.85,1.90,27.15,626.04,-209.79,-566.10,116.50,-171.50,-204.00,23.32,-0.22
1520975837.1523933,4.63,6.70,5.85,25.55,-33.30,326.34,-875.79,117.50,-178.50,-215.00,23.46,-0.23
1520975837.2192876,4.63,-1.85,-12.85,34.75,-186.48,-103.23,-1178.82,113.50,-186.50,-216.00,23.32,-0.22
1520975837.318726,4.63,-18.60,2.70,29.40,149.85,336.33,-1032.30,108.50,-191.00,-215.00,23.46,-0.22
1520975837.3857527,4.63,16.05,10.90,31.00,266.40,422.91,-992.34,103.50,-200.00,-213.00,23.46,-0.22
1520975837.4850006,4.63,4.65,8.95,22.60,-123.21,-223.11,-1032.30,102.00,-203.50,-214.00,23.46,-0.23
1520975837.5520902,4.63,-5.15,-2.40,12.25,429.57,-346.32,-755.91,100.00,-204.50,-202.00,23.46,-0.23
1520975837.65139,4.63,-20.50,-3.25,-3.15,372.96,73.26,-879.12,101.00,-200.00,-196.00,23.46,-0.23
1520975837.7182887,4.62,-8.00,-4.30,-1.35,359.64,-422.91,-912.42,99.00,-192.50,-194.00,23.32,-0.23
1520975837.8176484,4.63,15.65,1.40,8.45,-109.89,-469.53,-1255.41,97.50,-185.00,-194.00,23.32,-0.22
1520975837.9169185,4.63,6.45,2.85,6.75,416.25,303.03,-685.98,101.50,-180.50,-194.00,23.46,-0.23
1520975837.983863,4.63,-1.75,-3.70,2.95,243.09,339.66,-1022.31,104.00,-181.00,-197.00,23.46,-0.23
1520975838.0831504,4.63,-10.45,-2.80,1.45,-69.93,149.85,-1471.86,105.00,-182.50,-203.50,23.32,-0.23
1520975838.1501758,4.63,13.95,4.10,11.60,-279.72,63.27,-1348.65,103.50,-183.50,-209.50,23.46,-0.23
1520975838.2494693,4.63,-17.20,7.70,3.25,26.64,855.81,-672.66,96.50,-183.00,-197.00,23.46,-0.23
1520975838.316308,4.63,-11.15,-3.40,11.30,249.75,606.06,-855.81,93.00,-181.50,-195.00,23.32,-0.22
1520975838.4156125,4.62,-0.40,1.50,20.95,-39.96,-133.20,-1168.83,86.00,-181.00,-192.00,23.46,-0.23
1520975838.4827087,4.62,5.90,-13.30,36.85,-263.07,-106.56,-1445.22,78.50,-179.50,-188.50,23.46,-0.23
1520975838.5819552,4.63,-28.55,0.10,25.80,-106.56,602.73,-812.52,71.00,-176.00,-183.50,23.32,-0.22
1520975838.6489253,4.63,9.25,3.85,33.85,0.00,233.10,-1265.40,65.00,-175.00,-183.50,23.46,-0.22
1520975838.748131,4.63,-4.35,-14.90,35.90,69.93,-632.70,-1082.25,60.50,-173.50,-186.50,23.32,-0.22
1520975838.815122,4.63,-13.70,4.35,33.75,139.86,652.68,-972.36,55.50,-176.50,-193.00,23.46,-0.23
1520975838.9144168,4.63,-15.30,-4.70,33.15,-236.43,-406.26,-1142.19,53.50,-179.00,-205.50,23.32,-0.23
1520975838.981508,4.63,12.45,3.45,40.25,53.28,-279.72,-1405.26,49.00,-184.00,-209.50,23.46,-0.23
1520975839.0807853,4.63,-22.25,-4.45,33.45,-13.32,16.65,-1168.83,41.00,-187.00,-211.00,23.46,-0.22
1520975839.147743,4.63,-1.45,-5.60,45.05,183.15,-43.29,-1095.57,34.50,-190.50,-217.00,23.46,-0.22
1520975839.2469895,4.63,-20.15,-3.40,35.65,186.48,-346.32,-882.45,24.00,-192.00,-218.50,23.46,-0.22
1520975839.3141844,4.63,-5.90,-14.65,42.70,43.29,249.75,-1248.75,19.50,-193.50,-223.50,23.32,-0.22
1520975839.4134195,4.63,3.05,3.55,37.10,-23.31,-459.54,-1238.76,10.50,-192.00,-228.50,23.46,-0.23
1520975839.4802604,4.63,-14.25,-5.70,33.40,-163.17,333.00,-1188.81,-0.50,-190.50,-228.50,23.46,-0.22
1520975839.5796602,4.63,4.45,-2.45,41.25,-223.11,416.25,-1012.32,-11.00,-189.00,-222.00,23.46,-0.22
1520975839.678981,4.63,-6.05,-6.10,27.75,63.27,-296.37,-995.67,-18.00,-186.50,-222.00,23.32,-0.22
1520975839.7459688,4.63,-17.40,7.55,20.45,316.35,519.48,-799.20,-31.50,-182.50,-207.50,23.46,-0.23
1520975839.8453066,4.63,-1.20,0.15,34.35,206.46,496.17,-802.53,-39.50,-180.00,-204.00,23.46,-0.22
1520975839.9122362,4.63,-1.50,-4.95,38.55,69.93,96.57,-1182.15,-44.00,-176.50,-206.00,23.46,-0.23
1520975840.0115113,4.63,-2.80,7.40,32.75,319.68,156.51,-1085.58,-51.50,-175.00,-204.00,23.46,-0.22
1520975840.0784655,4.63,1.80,-9.50,35.55,-6.66,36.63,-1278.72,-58.00,-175.50,-206.00,23.46,-0.22
1520975840.1777477,4.63,-1.35,5.05,40.10,9.99,-452.88,-845.82,-68.00,-176.00,-204.50,23.46,-0.22
1520975840.2446234,4.63,-19.65,-3.15,34.50,86.58,372.96,-895.77,-74.00,-175.50,-202.50,23.46,-0.22
1520975840.3439505,4.63,-4.20,6.30,27.35,326.34,329.67,-1002.33,-78.50,-173.00,-204.50,23.46,-0.23
1520975840.410878,4.63,-8.50,-3.80,11.95,206.46,-19.98,-1018.98,-84.50,-173.50,-203.00,23.46,-0.23
1520975840.5102434,4.63,-6.60,2.20,4.55,213.12,-46.62,-1105.56,-86.00,-173.50,-201.50,23.46,-0.22
1520975840.5771785,4.63,8.00,5.85,8.85,229.77,133.20,-842.49,-87.50,-171.50,-205.50,23.46,-0.22
1520975840.6763883,4.63,-9.65,-18.40,0.30,46.62,-203.13,-1255.41,-90.50,-175.50,-198.50,23.46,-0.22
1520975840.743409,4.63,3.65,22.65,-6.95,193.14,189.81,-815.85,-83.50,-175.50,-210.00,23.46,-0.23
1520975840.842651,4.62,0.25,-19.50,7.50,193.14,-39.96,-1155.51,-91.00,-180.50,-200.00,23.46,-0.23
1520975840.9096622,4.63,0.10,15.35,-9.90,163.17,113.22,-975.69,-88.00,-182.50,-206.00,23.32,-0.23
1520975841.0089555,4.63,-1.40,-4.00,-4.20,73.26,-16.65,-1008.99,-89.50,-185.50,-203.50,23.46,-0.23
1520975841.075921,4.63,-1.20,-4.85,-0.90,33.30,-36.63,-1058.94,-90.00,-187.50,-203.00,23.46,-0.23
1520975841.175235,4.63,-2.20,-1.80,-0.60,76.59,-3.33,-1002.33,-93.00,-187.00,-204.50,23.32,-0.23
1520975841.2422025,4.63,0.90,0.10,6.00,196.47,-79.92,-1068.93,-95.50,-187.00,-203.00,23.46,-0.23
1520975841.3414366,4.63,1.40,1.45,-3.10,266.40,83.25,-912.42,-93.00,-184.00,-206.00,23.46,-0.23
1520975841.4083004,4.63,5.20,-4.95,-5.75,146.52,0.00,-1065.60,-91.00,-188.50,-205.50,23.46,-0.22
1520975841.5075505,4.63,-7.65,13.70,5.40,179.82,86.58,-862.47,-90.00,-190.50,-204.00,23.46,-0.22
1520975841.574476,4.63,5.95,-6.40,-0.55,186.48,36.63,-1052.28,-89.50,-192.00,-211.00,23.46,-0.22
1520975841.6737332,4.63,0.30,-0.85,-10.50,99.90,86.58,-945.72,-87.00,-195.50,-212.00,23.46,-0.22
1520975841.7407072,4.63,-1.35,10.00,-15.75,276.39,89.91,-899.10,-83.00,-199.50,-208.50,23.46,-0.23
1520975841.839944,4.63,1.55,-4.55,-18.65,136.53,29.97,-1042.29,-78.50,-204.00,-209.00,23.46,-0.23
1520975841.9070187,4.63,-0.05,-2.40,-22.10,103.23,73.26,-879.12,-74.00,-210.00,-212.50,23.46,-0.23
1520975842.0062726,4.63,-0.80,4.60,-20.75,-6.66,-259.74,-935.73,-64.00,-214.50,-216.00,23.46,-0.23
1520975842.073277,4.63,1.85,3.60,-22.45,329.67,-46.62,-1075.59,-56.50,-218.00,-208.00,23.46,-0.22
1520975842.1725628,4.63,2.35,11.70,-17.15,336.33,166.50,-909.09,-50.00,-217.00,-202.50,23.46,-0.23
1520975842.2395453,4.62,4.30,6.15,-5.35,126.54,19.98,-932.40,-44.50,-216.50,-200.50,23.46,-0.23
1520975842.338747,4.63,1.30,-4.10,1.85,-86.58,66.60,-985.68,-37.00,-214.00,-208.50,23.46,-0.23
1520975842.4057434,4.63,-5.00,11.20,-10.55,-56.61,-56.61,-1128.87,-29.00,-213.00,-208.50,23.46,-0.22
1520975842.5050106,4.63,-7.15,-2.85,-16.80,83.25,-163.17,-1192.14,-18.50,-213.00,-216.00,23.46,-0.22
1520975842.5719757,4.63,-11.70,0.05,-12.20,-9.99,316.35,-1095.57,-13.00,-214.00,-216.50,23.46,-0.22
1520975842.6713874,4.63,-6.75,6.70,-7.70,256.41,349.65,-979.02,-6.00,-216.00,-220.00,23.46,-0.23
1520975842.7382998,4.63,-12.60,10.25,-6.80,342.99,-3.33,-1038.96,-4.50,-219.00,-220.50,23.46,-0.22
1520975842.83758,4.63,-5.55,0.70,5.00,123.21,392.94,-1212.12,-2.00,-220.00,-226.00,23.32,-0.22
1520975842.9044333,4.63,2.65,-5.60,14.05,-39.96,-166.50,-1002.33,-7.50,-223.00,-231.00,23.46,-0.23
1520975843.0038164,4.63,-2.45,-10.35,-1.05,19.98,-129.87,-1028.97,-8.50,-223.00,-233.00,23.46,-0.22
1520975843.1031313,4.63,-5.25,-3.65,-2.10,-46.62,-279.72,-1155.51,-6.00,-222.50,-236.00,23.46,-0.23
1520975843.1701035,4.63,-4.90,-2.65,2.25,183.15,-193.14,-1225.44,-8.00,-224.00,-234.00,23.46,-0.23
1520975843.2694778,4.63,-1.45,1.55,5.55,23.31,-269.73,-1248.75,-10.00,-222.50,-236.00,23.46,-0.22
1520975843.3364296,4.63,-0.10,-6.30,20.70,43.29,-396.27,-1208.79,-12.00,-219.00,-239.50,23.46,-0.23
1520975843.435702,4.63,-20.80,-9.20,19.40,-59.94,3.33,-1012.32,-14.50,-217.00,-239.00,23.46,-0.23
1520975843.5026197,4.63,-4.55,-1.40,25.35,359.64,-436.23,-1192.14,-25.50,-217.50,-237.00,23.46,-0.22
1520975843.6020749,4.63,-5.25,12.05,38.35,269.73,-649.35,-979.02,-37.50,-215.50,-239.00,23.46,-0.23
1520975843.6690683,4.63,-6.65,-4.55,39.80,246.42,-279.72,-872.46,-48.00,-216.00,-244.00,23.46,-0.23
1520975843.768372,4.63,-5.65,-2.90,38.10,166.50,36.63,-972.36,-60.00,-215.50,-251.50,23.46,-0.22
1520975843.835343,4.63,-8.85,6.35,41.90,-56.61,-9.99,-666.00,-72.50,-215.00,-253.50,23.46,-0.22
1520975843.934631,4.63,-9.35,0.75,39.45,176.49,293.04,-772.56,-83.00,-214.50,-261.00,23.46,-0.22
1520975844.001512,4.62,-7.95,-7.65,39.50,143.19,-509.49,-1351.98,-93.50,-216.50,-262.50,23.46,-0.22
1520975844.1008704,4.62,4.15,9.80,50.90,79.92,283.05,-1132.20,-106.50,-214.00,-267.50,23.46,-0.22
1520975844.2001789,4.63,-10.70,5.50,38.35,276.39,-39.96,-985.68,-119.50,-212.50,-273.00,23.46,-0.23
1520975844.2672124,4.63,2.00,5.10,25.90,83.25,845.82,-735.93,-125.00,-205.00,-278.00,23.46,-0.23
1520975844.366414,4.63,-6.05,-5.85,23.85,76.59,-13.32,-885.78,-134.00,-203.50,-279.50,23.60,-0.23
1520975844.4333787,4.63,-16.75,0.50,7.95,366.30,39.96,-1032.30,-135.50,-197.50,-289.50,23.46,-0.22
1520975844.5326903,4.63,-2.35,-2.65,16.85,316.35,-46.62,-1275.39,-141.00,-197.00,-290.00,23.46,-0.23
1520975844.599762,4.62,11.90,-0.50,10.40,3.33,-362.97,-1135.53,-139.50,-192.00,-307.50,23.74,-0.23
1520975844.6990495,4.62,8.05,-0.80,1.85,113.22,779.22,-875.79,-136.00,-191.00,-307.00,23.46,-0.23
1520975844.7660198,4.63,-18.55,-8.55,-5.05,189.81,-129.87,-1008.99,-134.50,-192.00,-312.00,23.46,-0.22
1520975844.8654604,4.63,3.65,6.30,7.20,123.21,442.89,-932.40,-133.50,-193.00,-314.00,23.46,-0.22
1520975844.9324086,4.63,-0.20,12.95,8.85,143.19,-502.83,-1002.33,-139.00,-191.00,-317.50,23.46,-0.22
1520975845.0317662,4.63,5.40,3.30,12.15,226.44,-203.13,-1142.19,-143.00,-188.50,-317.00,23.46,-0.22
1520975845.130999,4.62,0.45,3.60,11.35,193.14,-99.90,-1055.61,-147.00,-187.50,-318.50,23.60,-0.23
1520975845.1980796,4.63,3.15,-0.05,-2.20,203.13,-103.23,-1075.59,-150.50,-187.50,-318.00,23.46,-0.22
1520975845.2974184,4.63,0.45,0.60,-10.35,93.24,6.66,-1032.30,-146.00,-188.00,-319.00,23.46,-0.22
1520975845.3643208,4.63,1.60,3.90,-9.50,143.19,129.87,-969.03,-144.50,-188.50,-320.00,23.46,-0.22
1520975845.4635794,4.63,-0.75,-0.15,-6.75,206.46,-56.61,-1015.65,-138.50,-192.00,-319.50,23.46,-0.22
1520975845.530599,4.62,1.10,0.50,-5.55,153.18,43.29,-969.03,-139.00,-191.00,-318.50,23.32,-0.23
1520975845.6298504,4.63,-4.00,3.75,-0.50,179.82,76.59,-929.07,-138.50,-189.00,-318.00,23.46,-0.22
1520975845.696773,4.62,0.10,-1.60,1.40,143.19,23.31,-1018.98,-138.00,-189.50,-318.50,23.46,-0.23
1520975845.7960455,4.63,-2.20,3.30,2.60,159.84,123.21,-912.42,-138.00,-189.00,-319.00,23.46,-0.22
1520975845.8629932,4.63,0.55,-16.10,2.50,-36.63,-126.54,-1335.33,-138.50,-190.50,-320.00,23.46,-0.22
1520975845.962365,4.63,-3.60,14.20,3.15,189.81,313.02,-885.78,-142.00,-187.00,-319.50,23.46,-0.22
1520975846.029387,4.63,7.30,-8.20,8.60,193.14,-36.63,-1202.13,-144.00,-189.00,-318.50,23.46,-0.23
1520975846.1286976,4.62,-12.05,9.90,7.95,79.92,273.06,-755.91,-146.00,-185.00,-319.50,23.46,-0.23
1520975846.1956198,4.63,2.95,-11.75,2.85,199.80,-6.66,-1175.49,-147.50,-184.00,-322.00,23.60,-0.22
1520975846.2949386,4.63,-6.05,14.40,-2.45,309.69,246.42,-835.83,-150.50,-183.00,-320.00,23.46,-0.22
1520975846.361951,4.63,-2.00,-8.25,-1.40,203.13,6.66,-1058.94,-148.50,-183.50,-326.50,23.46,-0.23
1520975846.4612389,4.63,-5.00,-2.05,-16.20,156.51,219.78,-1022.31,-143.50,-185.50,-332.50,23.46,-0.22
1520975846.5606043,4.63,1.95,2.65,-9.45,203.13,116.55,-925.74,-144.50,-189.00,-331.00,23.46,-0.22
1520975846.6275897,4.63,-2.00,8.40,-9.50,183.15,176.49,-889.11,-140.50,-192.50,-330.00,23.46,-0.22
1520975846.7269123,4.63,7.65,0.90,-10.30,129.87,-139.86,-1025.64,-141.00,-196.00,-326.50,23.46,-0.22
1520975846.7939103,4.63,1.45,1.55,-6.75,209.79,-69.93,-955.71,-140.50,-197.50,-325.00,23.46,-0.22
1520975846.893141,4.63,-3.50,6.95,-8.30,209.79,-19.98,-912.42,-138.50,-200.00,-322.00,23.60,-0.22
1520975846.960147,4.63,-0.80,-7.10,-10.35,23.31,-196.47,-1085.58,-142.50,-201.00,-320.50,23.46,-0.22
1520975847.059541,4.63,7.05,12.10,-2.10,113.22,352.98,-885.78,-139.00,-200.50,-318.00,23.60,-0.22
1520975847.1264951,4.63,0.80,-4.30,0.75,-36.63,-83.25,-1092.24,-140.50,-203.50,-311.50,23.60,-0.23
1520975847.2258315,4.63,-5.20,5.70,11.50,136.53,359.64,-909.09,-143.00,-202.00,-307.00,23.46,-0.23
1520975847.325107,4.63,0.15,1.35,16.65,233.10,-306.36,-1515.15,-147.00,-203.50,-303.50,23.46,-0.22
1520975847.3921242,4.63,8.05,13.70,6.05,66.60,209.79,-959.04,-144.50,-200.00,-311.00,23.46,-0.23
1520975847.4913728,4.62,-3.90,-14.00,2.15,143.19,476.19,-945.72,-145.00,-204.50,-301.00,23.46,-0.22
1520975847.5583608,4.63,-1.90,-1.85,7.10,-149.85,299.70,-819.18,-142.50,-205.50,-308.00,23.60,-0.22
1520975847.6577184,4.63,-7.40,-14.00,10.30,-113.22,-133.20,-1222.11,-147.00,-207.50,-300.00,23.60,-0.23
1520975847.7247984,4.63,0.45,-2.40,16.95,219.78,-83.25,-1042.29,-142.50,-207.00,-320.50,23.46,-0.22
1520975847.8241625,4.63,2.55,8.80,5.30,366.30,-113.22,-1005.66,-152.50,-211.50,-307.50,23.60,-0.22
1520975847.8911762,4.63,-6.35,20.25,14.10,509.49,-13.32,-666.00,-156.50,-212.50,-307.00,23.46,-0.22
1520975847.9904692,4.63,-8.05,-12.65,9.50,236.43,-199.80,-1208.79,-157.50,-212.00,-315.50,23.46,-0.23
1520975848.0898538,4.62,-3.05,11.95,2.40,319.68,-23.31,-1208.79,-159.00,-214.50,-323.00,23.46,-0.23
1520975848.1568542,4.63,-2.60,35.85,6.75,559.44,143.19,-629.37,-166.50,-216.50,-312.00,23.60,-0.23
1520975848.256149,4.62,-0.80,-10.30,7.10,293.04,53.28,-1098.90,-168.00,-219.50,-313.00,23.46,-0.23
1520975848.3231654,4.63,6.35,6.10,2.00,286.38,189.81,-1045.62,-168.50,-220.50,-316.00,23.46,-0.22
1520975848.4224517,4.63,10.95,5.10,-2.45,622.71,-99.90,-975.69,-173.00,-228.00,-304.00,23.46,-0.22
1520975848.48941,4.63,-5.20,27.65,8.35,206.46,-96.57,-799.20,-171.00,-227.00,-306.00,23.60,-0.22
1520975848.5887387,4.63,-18.85,-9.60,6.45,189.81,-43.29,-1022.31,-173.50,-228.00,-302.50,23.46,-0.22
1520975848.6557388,4.63,-1.90,3.95,18.25,53.28,-13.32,-949.05,-180.00,-227.00,-295.50,23.60,-0.22
1520975848.7550313,4.63,-6.30,-1.85,0.75,249.75,-49.95,-1042.29,-180.50,-226.50,-291.00,23.60,-0.22
1520975848.8543255,4.63,-15.20,6.00,-8.85,-486.18,439.56,-629.37,-180.50,-223.00,-285.00,23.60,-0.22
1520975848.921456,4.62,16.05,7.15,0.60,239.76,486.18,-1005.66,-179.00,-218.00,-286.50,23.46,-0.23
1520975849.0207582,4.62,8.40,-3.90,-5.20,-329.67,-266.40,-1292.04,-174.50,-214.00,-287.00,23.46,-0.23
1520975849.0877922,4.63,2.35,-5.10,-9.85,189.81,99.90,-989.01,-166.00,-212.00,-285.50,23.60,-0.22
1520975849.1870525,4.63,-0.20,-2.10,-21.25,99.90,316.35,-945.72,-159.00,-212.50,-285.00,23.60,-0.22
1520975849.2540517,4.63,10.30,0.40,-24.65,189.81,233.10,-1012.32,-150.50,-214.50,-291.00,23.60,-0.22
1520975849.3534706,4.63,9.00,-4.10,-21.70,116.55,116.55,-919.08,-141.50,-217.00,-290.50,23.60,-0.22
1520975849.420478,4.63,-2.25,-14.80,-18.15,-159.84,-183.15,-1035.63,-130.50,-218.50,-299.50,23.46,-0.23
1520975849.519856,4.63,-0.50,-7.20,-13.15,-59.94,143.19,-1042.29,-125.00,-218.50,-301.50,23.60,-0.22
1520975849.6193087,4.63,-10.05,-10.00,-13.25,249.75,-33.30,-1088.91,-119.50,-219.00,-302.00,23.74,-0.22
1520975849.7186916,4.63,-5.10,-2.95,-11.40,303.03,-33.30,-869.13,-117.50,-219.00,-301.00,23.46,-0.22
1520975849.7857444,4.63,-3.05,8.00,-18.35,359.64,-66.60,-759.24,-116.00,-219.00,-302.00,23.60,-0.22
1520975849.8851175,4.63,-6.20,0.75,-16.15,209.79,133.20,-882.45,-114.50,-218.50,-304.50,23.74,-0.22
1520975849.9521432,4.63,1.70,6.15,-20.05,196.47,-166.50,-1095.57,-115.00,-217.50,-302.50,23.60,-0.23
1520975850.0514562,4.63,-0.85,11.95,-15.95,412.92,46.62,-852.48,-113.00,-212.00,-298.00,23.46,-0.22
1520975850.1184607,4.63,5.20,5.50,-13.80,319.68,452.88,-969.03,-102.00,-205.00,-306.50,23.46,-0.22
1520975850.217817,4.63,8.20,-2.85,-8.50,56.61,-386.28,-1005.66,-94.00,-204.00,-309.00,23.46,-0.22
1520975850.2847648,4.63,-13.40,-8.50,-18.20,183.15,-83.25,-1058.94,-85.50,-203.50,-314.00,23.60,-0.22
1520975850.3841224,4.63,0.60,-1.60,-8.25,73.26,-86.58,-879.12,-79.00,-204.00,-317.00,23.60,-0.22
1520975850.4833665,4.63,2.75,1.80,-0.90,186.48,256.41,-1025.64,-74.50,-207.00,-317.50,23.60,-0.22
1520975850.5503247,4.63,-11.25,-2.30,-2.95,29.97,-133.20,-1178.82,-75.50,-209.00,-312.50,23.46,-0.22
1520975850.6496878,4.63,1.70,0.55,0.50,79.92,-56.61,-1105.56,-76.50,-208.50,-301.50,23.60,-0.22
1520975850.7165687,4.63,10.40,1.25,1.30,213.12,99.90,-1105.56,-77.50,-206.00,-290.00,23.60,-0.22
1520975850.8158388,4.63,10.85,11.30,0.70,186.48,-216.45,-1162.17,-75.50,-201.00,-288.00,23.60,-0.23
1520975850.882816,4.63,-12.25,-3.95,-4.45,-86.58,-596.07,-885.78,-70.50,-197.00,-286.50,23.60,-0.22
1520975850.9822662,4.63,-12.95,-2.95,2.75,-63.27,476.19,-855.81,-67.50,-194.50,-290.50,23.46,-0.22
1520975851.0492623,4.63,-6.65,1.00,4.15,193.14,9.99,-949.05,-66.00,-197.00,-288.50,23.46,-0.22
1520975851.1483471,4.63,-9.70,-5.60,3.05,-19.98,-273.06,-1008.99,-63.50,-196.00,-293.50,23.60,-0.23
1520975851.215342,4.62,8.35,1.05,4.70,-126.54,-556.11,-1172.16,-67.50,-196.50,-289.50,23.60,-0.23
1520975851.3147047,4.63,0.05,-0.60,11.05,352.98,-832.50,-752.58,-71.00,-195.50,-281.50,23.60,-0.22
1520975851.3817194,4.63,-16.85,-2.05,9.05,79.92,449.55,-486.18,-74.50,-190.50,-279.00,23.60,-0.22
1520975851.4809396,4.63,-22.35,-7.15,7.00,153.18,392.94,-1195.47,-79.00,-188.50,-267.00,23.60,-0.22
1520975851.5479112,4.63,-3.70,5.35,9.90,-33.30,512.82,-1285.38,-81.50,-181.50,-263.50,23.46,-0.22
1520975851.647238,4.63,0.75,3.95,10.35,266.40,336.33,-1135.53,-84.50,-176.00,-257.50,23.60,-0.22
1520975851.7141612,4.63,-8.35,-6.50,5.45,-103.23,-43.29,-1058.94,-81.00,-174.50,-261.50,23.60,-0.22
1520975851.8135214,4.63,-1.50,-9.50,5.50,163.17,63.27,-1225.44,-77.50,-176.00,-265.00,23.46,-0.22
1520975851.8804595,4.63,9.90,5.00,9.30,-86.58,-139.86,-1185.48,-73.50,-175.50,-267.00,23.60,-0.22
1520975851.979735,4.63,2.75,-18.15,8.10,-263.07,206.46,-1052.28,-73.50,-176.00,-263.00,23.46,-0.23
1520975852.0466921,4.63,6.25,-1.30,-3.50,-73.26,-23.31,-1162.17,-65.00,-178.00,-273.00,23.60,-0.22
1520975852.1460235,4.63,-3.55,4.70,5.55,-73.26,119.88,-899.10,-66.00,-180.00,-262.50,23.60,-0.22
1520975852.2131577,4.63,-2.00,-6.25,9.45,16.65,43.29,-1032.30,-67.50,-181.50,-262.50,23.46,-0.22
1520975852.3122756,4.63,-6.30,1.80,15.50,159.84,69.93,-1032.30,-69.50,-179.50,-263.50,23.60,-0.22
1520975852.379181,4.63,-1.50,-2.10,19.90,49.95,69.93,-1028.97,-75.00,-179.00,-262.50,23.60,-0.22
1520975852.4784079,4.63,-9.80,5.50,16.60,119.88,109.89,-942.39,-81.50,-179.00,-260.00,23.60,-0.22
1520975852.5453746,4.63,-0.95,-0.95,20.60,293.04,-113.22,-1115.55,-87.00,-176.00,-262.50,23.60,-0.22
1520975852.6446726,4.63,1.95,2.55,25.80,236.43,-136.53,-1152.18,-94.50,-176.50,-259.00,23.60,-0.22
1520975852.744001,4.63,3.75,1.40,22.90,116.55,113.22,-832.50,-101.00,-175.00,-262.50,23.60,-0.22
1520975852.8109567,4.63,-4.00,4.65,6.95,239.76,46.62,-969.03,-107.50,-177.00,-257.50,23.60,-0.22
1520975852.9101753,4.63,-0.45,-2.30,5.40,146.52,256.41,-795.87,-107.50,-173.50,-261.50,23.60,-0.22
1520975852.9772706,4.63,1.30,-4.65,13.35,-29.97,-99.90,-969.03,-112.00,-175.50,-260.00,23.60,-0.22
1520975853.0765493,4.63,-3.80,6.20,0.45,223.11,26.64,-932.40,-113.50,-174.50,-263.00,23.60,-0.22
1520975853.1434054,4.63,6.35,2.50,2.10,203.13,46.62,-985.68,-114.50,-176.00,-259.00,23.60,-0.22
1520975853.21027,4.63,1.00,4.80,1.85,156.51,-19.98,-899.10,-118.00,-178.00,-255.00,23.60,-0.23
1520975853.3096795,4.63,1.10,3.65,0.60,209.79,-113.22,-899.10,-120.00,-178.00,-254.50,23.60,-0.22
1520975853.3764658,4.63,-1.45,-11.00,-4.15,6.66,223.11,-995.67,-118.50,-178.00,-258.50,23.60,-0.23
1520975853.4758153,4.63,-5.05,3.85,-10.15,119.88,-163.17,-1145.52,-118.50,-182.00,-258.50,23.60,-0.23
1520975853.57517,4.63,-3.10,-3.00,-3.50,279.72,119.88,-1168.83,-115.00,-184.50,-265.50,23.60,-0.22
1520975853.6421666,4.63,-9.00,6.85,3.60,219.78,-86.58,-985.68,-116.00,-184.50,-268.50,23.60,-0.22
1520975853.7415063,4.63,1.80,5.35,10.35,249.75,-9.99,-1155.51,-114.00,-187.00,-276.00,23.60,-0.23
1520975853.808414,4.63,3.65,7.55,11.25,106.56,-126.54,-1045.62,-118.50,-186.50,-271.50,23.60,-0.22
